% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2	ccId
54.551	8	1	5456	2	1	18	967	0	0	0
54.552	7	2	5456	3	1	28	2196	0	0	0
54.552	8	1	5456	3	1	28	2196	0	0	0
54.553	7	2	5456	4	1	28	2196	0	0	0
54.557	8	1	5456	8	1	28	2196	0	0	0
54.559	7	2	5456	10	1	28	2196	0	0	0
54.559	8	1	5456	10	1	28	2196	0	0	0
54.56	8	1	5457	1	1	18	967	0	0	0
54.561	8	1	5457	2	1	18	967	0	0	0
54.562	7	2	5457	3	1	28	2196	0	0	0
54.562	8	1	5457	3	1	28	2196	0	0	0
54.563	7	2	5457	4	1	28	2196	0	0	0
54.567	8	1	5457	8	1	28	2196	0	0	0
54.569	7	2	5457	10	1	28	2196	0	0	0
54.569	8	1	5457	10	1	28	2196	0	0	0
54.57	8	1	5458	1	1	18	967	0	0	0
54.571	8	1	5458	2	1	18	967	0	0	0
54.572	7	2	5458	3	1	28	2196	0	0	0
54.572	8	1	5458	3	1	28	2196	0	0	0
54.573	7	2	5458	4	1	28	2196	0	0	0
54.577	8	1	5458	8	1	28	2196	0	0	0
54.579	7	2	5458	10	1	28	2196	0	0	0
54.579	8	1	5458	10	1	28	2196	0	0	0
54.58	8	1	5459	1	1	18	967	0	0	0
54.581	8	1	5459	2	1	18	967	0	0	0
54.582	7	2	5459	3	1	28	2196	0	0	0
54.582	8	1	5459	3	1	28	2196	0	0	0
54.583	7	2	5459	4	1	28	2196	0	0	0
54.587	8	1	5459	8	1	28	2196	0	0	0
54.589	7	2	5459	10	1	28	2196	0	0	0
54.589	8	1	5459	10	1	28	2196	0	0	0
54.59	8	1	5460	1	1	18	967	0	0	0
54.591	8	1	5460	2	1	18	967	0	0	0
54.592	7	2	5460	3	1	28	2196	0	0	0
54.592	8	1	5460	3	1	28	2196	0	0	0
54.593	7	2	5460	4	1	28	2196	0	0	0
54.597	8	1	5460	8	1	28	2196	0	0	0
54.599	7	2	5460	10	1	28	2196	0	0	0
54.599	8	1	5460	10	1	28	2196	0	0	0
54.6	8	1	5461	1	1	18	967	0	0	0
54.601	8	1	5461	2	1	18	967	0	0	0
54.602	7	2	5461	3	1	28	2196	0	0	0
54.602	8	1	5461	3	1	28	2196	0	0	0
54.603	7	2	5461	4	1	28	2196	0	0	0
54.607	8	1	5461	8	1	28	2196	0	0	0
54.609	7	2	5461	10	1	28	2196	0	0	0
54.609	8	1	5461	10	1	28	2196	0	0	0
54.61	8	1	5462	1	1	18	967	0	0	0
54.611	8	1	5462	2	1	18	967	0	0	0
54.612	7	2	5462	3	1	28	2196	0	0	0
54.612	8	1	5462	3	1	28	2196	0	0	0
54.613	7	2	5462	4	1	28	2196	0	0	0
54.617	8	1	5462	8	1	28	2196	0	0	0
54.619	7	2	5462	10	1	28	2196	0	0	0
54.619	8	1	5462	10	1	28	2196	0	0	0
54.62	8	1	5463	1	1	18	967	0	0	0
54.621	8	1	5463	2	1	18	967	0	0	0
54.622	7	2	5463	3	1	28	2196	0	0	0
54.622	8	1	5463	3	1	28	2196	0	0	0
54.623	7	2	5463	4	1	28	2196	0	0	0
54.627	8	1	5463	8	1	28	2196	0	0	0
54.629	7	2	5463	10	1	28	2196	0	0	0
54.629	8	1	5463	10	1	28	2196	0	0	0
54.63	8	1	5464	1	1	18	967	0	0	0
54.631	8	1	5464	2	1	18	967	0	0	0
54.632	7	2	5464	3	1	28	2196	0	0	0
54.632	8	1	5464	3	1	28	2196	0	0	0
54.633	7	2	5464	4	1	28	2196	0	0	0
54.637	8	1	5464	8	1	28	2196	0	0	0
54.639	7	2	5464	10	1	28	2196	0	0	0
54.639	8	1	5464	10	1	28	2196	0	0	0
54.64	8	1	5465	1	1	18	967	0	0	0
54.641	8	1	5465	2	1	18	967	0	0	0
54.642	7	2	5465	3	1	28	2196	0	0	0
54.642	8	1	5465	3	1	28	2196	0	0	0
54.643	7	2	5465	4	1	28	2196	0	0	0
54.647	8	1	5465	8	1	28	2196	0	0	0
54.649	7	2	5465	10	1	28	2196	0	0	0
54.649	8	1	5465	10	1	28	2196	0	0	0
54.65	8	1	5466	1	1	18	967	0	0	0
54.651	8	1	5466	2	1	18	967	0	0	0
54.652	7	2	5466	3	1	28	2196	0	0	0
54.652	8	1	5466	3	1	28	2196	0	0	0
54.653	7	2	5466	4	1	28	2196	0	0	0
54.657	8	1	5466	8	1	28	2196	0	0	0
54.659	7	2	5466	10	1	28	2196	0	0	0
54.659	8	1	5466	10	1	28	2196	0	0	0
54.66	8	1	5467	1	1	18	967	0	0	0
54.661	8	1	5467	2	1	18	967	0	0	0
54.662	7	2	5467	3	1	28	2196	0	0	0
54.662	8	1	5467	3	1	28	2196	0	0	0
54.663	7	2	5467	4	1	28	2196	0	0	0
54.667	8	1	5467	8	1	28	2196	0	0	0
54.669	7	2	5467	10	1	28	2196	0	0	0
54.669	8	1	5467	10	1	28	2196	0	0	0
54.67	8	1	5468	1	1	18	967	0	0	0
54.671	8	1	5468	2	1	18	967	0	0	0
54.672	7	2	5468	3	1	28	2196	0	0	0
54.672	8	1	5468	3	1	28	2196	0	0	0
54.673	7	2	5468	4	1	28	2196	0	0	0
54.677	8	1	5468	8	1	28	2196	0	0	0
54.679	7	2	5468	10	1	28	2196	0	0	0
54.679	8	1	5468	10	1	28	2196	0	0	0
54.68	8	1	5469	1	1	18	967	0	0	0
54.681	8	1	5469	2	1	18	967	0	0	0
54.682	7	2	5469	3	1	28	2196	0	0	0
54.682	8	1	5469	3	1	28	2196	0	0	0
54.683	7	2	5469	4	1	28	2196	0	0	0
54.687	8	1	5469	8	1	28	2196	0	0	0
54.689	7	2	5469	10	1	28	2196	0	0	0
54.689	8	1	5469	10	1	28	2196	0	0	0
54.69	8	1	5470	1	1	18	967	0	0	0
54.691	8	1	5470	2	1	18	967	0	0	0
54.692	7	2	5470	3	1	28	2196	0	0	0
54.692	8	1	5470	3	1	28	2196	0	0	0
54.693	7	2	5470	4	1	28	2196	0	0	0
54.697	8	1	5470	8	1	28	2196	0	0	0
54.699	7	2	5470	10	1	28	2196	0	0	0
54.699	8	1	5470	10	1	28	2196	0	0	0
54.7	8	1	5471	1	1	18	967	0	0	0
54.701	8	1	5471	2	1	18	967	0	0	0
54.702	7	2	5471	3	1	28	2196	0	0	0
54.702	8	1	5471	3	1	28	2196	0	0	0
54.703	7	2	5471	4	1	28	2196	0	0	0
54.707	8	1	5471	8	1	28	2196	0	0	0
54.709	7	2	5471	10	1	28	2196	0	0	0
54.709	8	1	5471	10	1	28	2196	0	0	0
54.71	8	1	5472	1	1	18	967	0	0	0
54.711	8	1	5472	2	1	18	967	0	0	0
54.712	7	2	5472	3	1	28	2196	0	0	0
54.712	8	1	5472	3	1	28	2196	0	0	0
54.713	7	2	5472	4	1	28	2196	0	0	0
54.717	8	1	5472	8	1	28	2196	0	0	0
54.719	7	2	5472	10	1	28	2196	0	0	0
54.719	8	1	5472	10	1	28	2196	0	0	0
54.72	8	1	5473	1	1	18	967	0	0	0
54.721	8	1	5473	2	1	18	967	0	0	0
54.722	7	2	5473	3	1	28	2196	0	0	0
54.722	8	1	5473	3	1	28	2196	0	0	0
54.723	7	2	5473	4	1	28	2196	0	0	0
54.727	8	1	5473	8	1	28	2196	0	0	0
54.729	7	2	5473	10	1	28	2196	0	0	0
54.729	8	1	5473	10	1	28	2196	0	0	0
54.73	8	1	5474	1	1	18	967	0	0	0
54.731	8	1	5474	2	1	18	967	0	0	0
54.732	7	2	5474	3	1	28	2196	0	0	0
54.732	8	1	5474	3	1	28	2196	0	0	0
54.733	7	2	5474	4	1	28	2196	0	0	0
54.737	8	1	5474	8	1	28	2196	0	0	0
54.739	7	2	5474	10	1	28	2196	0	0	0
54.739	8	1	5474	10	1	28	2196	0	0	0
54.74	8	1	5475	1	1	18	967	0	0	0
54.741	8	1	5475	2	1	18	967	0	0	0
54.742	7	2	5475	3	1	28	2196	0	0	0
54.742	8	1	5475	3	1	28	2196	0	0	0
54.743	7	2	5475	4	1	28	2196	0	0	0
54.747	8	1	5475	8	1	28	2196	0	0	0
54.749	7	2	5475	10	1	28	2196	0	0	0
54.749	8	1	5475	10	1	28	2196	0	0	0
54.75	8	1	5476	1	1	18	967	0	0	0
54.751	8	1	5476	2	1	18	967	0	0	0
54.752	7	2	5476	3	1	28	2196	0	0	0
54.752	8	1	5476	3	1	28	2196	0	0	0
54.753	7	2	5476	4	1	28	2196	0	0	0
54.757	8	1	5476	8	1	28	2196	0	0	0
54.759	7	2	5476	10	1	28	2196	0	0	0
54.759	8	1	5476	10	1	28	2196	0	0	0
54.76	8	1	5477	1	1	18	967	0	0	0
54.761	8	1	5477	2	1	18	967	0	0	0
54.762	7	2	5477	3	1	28	2196	0	0	0
54.762	8	1	5477	3	1	28	2196	0	0	0
54.763	7	2	5477	4	1	28	2196	0	0	0
54.767	8	1	5477	8	1	28	2196	0	0	0
54.769	7	2	5477	10	1	28	2196	0	0	0
54.769	8	1	5477	10	1	28	2196	0	0	0
54.77	8	1	5478	1	1	18	967	0	0	0
54.771	8	1	5478	2	1	18	967	0	0	0
54.772	7	2	5478	3	1	28	2196	0	0	0
54.772	8	1	5478	3	1	28	2196	0	0	0
54.773	7	2	5478	4	1	28	2196	0	0	0
54.777	8	1	5478	8	1	28	2196	0	0	0
54.779	7	2	5478	10	1	28	2196	0	0	0
54.779	8	1	5478	10	1	28	2196	0	0	0
54.78	8	1	5479	1	1	18	967	0	0	0
54.781	8	1	5479	2	1	18	967	0	0	0
54.782	7	2	5479	3	1	28	2196	0	0	0
54.782	8	1	5479	3	1	28	2196	0	0	0
54.783	7	2	5479	4	1	28	2196	0	0	0
54.787	8	1	5479	8	1	28	2196	0	0	0
54.789	7	2	5479	10	1	28	2196	0	0	0
54.789	8	1	5479	10	1	28	2196	0	0	0
54.79	8	1	5480	1	1	18	967	0	0	0
54.791	8	1	5480	2	1	18	967	0	0	0
54.792	7	2	5480	3	1	28	2196	0	0	0
54.792	8	1	5480	3	1	28	2196	0	0	0
54.793	7	2	5480	4	1	28	2196	0	0	0
54.797	8	1	5480	8	1	28	2196	0	0	0
54.799	7	2	5480	10	1	28	2196	0	0	0
54.799	8	1	5480	10	1	28	2196	0	0	0
54.8	8	1	5481	1	1	18	967	0	0	0
54.801	8	1	5481	2	1	18	967	0	0	0
54.802	7	2	5481	3	1	28	2196	0	0	0
54.802	8	1	5481	3	1	28	2196	0	0	0
54.803	7	2	5481	4	1	28	2196	0	0	0
54.807	8	1	5481	8	1	28	2196	0	0	0
54.809	7	2	5481	10	1	28	2196	0	0	0
54.809	8	1	5481	10	1	28	2196	0	0	0
54.81	8	1	5482	1	1	18	967	0	0	0
54.811	8	1	5482	2	1	18	967	0	0	0
54.812	7	2	5482	3	1	28	2196	0	0	0
54.812	8	1	5482	3	1	28	2196	0	0	0
54.813	7	2	5482	4	1	28	2196	0	0	0
54.817	8	1	5482	8	1	28	2196	0	0	0
54.819	7	2	5482	10	1	28	2196	0	0	0
54.819	8	1	5482	10	1	28	2196	0	0	0
54.82	8	1	5483	1	1	18	967	0	0	0
54.821	8	1	5483	2	1	18	967	0	0	0
54.822	7	2	5483	3	1	28	2196	0	0	0
54.822	8	1	5483	3	1	28	2196	0	0	0
54.823	7	2	5483	4	1	28	2196	0	0	0
54.827	8	1	5483	8	1	28	2196	0	0	0
54.829	7	2	5483	10	1	28	2196	0	0	0
54.829	8	1	5483	10	1	28	2196	0	0	0
54.83	8	1	5484	1	1	18	967	0	0	0
54.831	8	1	5484	2	1	18	967	0	0	0
54.832	7	2	5484	3	1	28	2196	0	0	0
54.832	8	1	5484	3	1	28	2196	0	0	0
54.833	7	2	5484	4	1	28	2196	0	0	0
54.837	8	1	5484	8	1	28	2196	0	0	0
54.839	7	2	5484	10	1	28	2196	0	0	0
54.839	8	1	5484	10	1	28	2196	0	0	0
54.84	8	1	5485	1	1	18	967	0	0	0
54.841	8	1	5485	2	1	18	967	0	0	0
54.842	7	2	5485	3	1	28	2196	0	0	0
54.842	8	1	5485	3	1	28	2196	0	0	0
54.843	7	2	5485	4	1	28	2196	0	0	0
54.847	8	1	5485	8	1	28	2196	0	0	0
54.849	7	2	5485	10	1	28	2196	0	0	0
54.849	8	1	5485	10	1	28	2196	0	0	0
54.85	8	1	5486	1	1	18	967	0	0	0
54.851	8	1	5486	2	1	18	967	0	0	0
54.852	7	2	5486	3	1	28	2196	0	0	0
54.852	8	1	5486	3	1	28	2196	0	0	0
54.853	7	2	5486	4	1	28	2196	0	0	0
54.857	8	1	5486	8	1	28	2196	0	0	0
54.859	7	2	5486	10	1	28	2196	0	0	0
54.859	8	1	5486	10	1	28	2196	0	0	0
54.86	8	1	5487	1	1	18	967	0	0	0
54.861	8	1	5487	2	1	18	967	0	0	0
54.862	7	2	5487	3	1	28	2196	0	0	0
54.862	8	1	5487	3	1	28	2196	0	0	0
54.863	7	2	5487	4	1	28	2196	0	0	0
54.867	8	1	5487	8	1	28	2196	0	0	0
54.869	7	2	5487	10	1	28	2196	0	0	0
54.869	8	1	5487	10	1	28	2196	0	0	0
54.87	8	1	5488	1	1	18	967	0	0	0
54.871	8	1	5488	2	1	18	967	0	0	0
54.872	7	2	5488	3	1	28	2196	0	0	0
54.872	8	1	5488	3	1	28	2196	0	0	0
54.873	7	2	5488	4	1	28	2196	0	0	0
54.877	8	1	5488	8	1	28	2196	0	0	0
54.879	7	2	5488	10	1	28	2196	0	0	0
54.879	8	1	5488	10	1	28	2196	0	0	0
54.88	8	1	5489	1	1	18	967	0	0	0
54.881	8	1	5489	2	1	18	967	0	0	0
54.882	7	2	5489	3	1	28	2196	0	0	0
54.882	8	1	5489	3	1	28	2196	0	0	0
54.883	7	2	5489	4	1	28	2196	0	0	0
54.887	8	1	5489	8	1	28	2196	0	0	0
54.889	7	2	5489	10	1	28	2196	0	0	0
54.889	8	1	5489	10	1	28	2196	0	0	0
54.89	8	1	5490	1	1	18	967	0	0	0
54.891	8	1	5490	2	1	18	967	0	0	0
54.892	7	2	5490	3	1	28	2196	0	0	0
54.892	8	1	5490	3	1	28	2196	0	0	0
54.893	7	2	5490	4	1	28	2196	0	0	0
54.897	8	1	5490	8	1	28	2196	0	0	0
54.899	7	2	5490	10	1	28	2196	0	0	0
54.899	8	1	5490	10	1	28	2196	0	0	0
54.9	8	1	5491	1	1	18	967	0	0	0
54.901	8	1	5491	2	1	18	967	0	0	0
54.902	7	2	5491	3	1	28	2196	0	0	0
54.902	8	1	5491	3	1	28	2196	0	0	0
54.903	7	2	5491	4	1	28	2196	0	0	0
54.907	8	1	5491	8	1	28	2196	0	0	0
54.909	7	2	5491	10	1	28	2196	0	0	0
54.909	8	1	5491	10	1	28	2196	0	0	0
54.91	8	1	5492	1	1	18	967	0	0	0
54.911	8	1	5492	2	1	18	967	0	0	0
54.912	7	2	5492	3	1	28	2196	0	0	0
54.912	8	1	5492	3	1	28	2196	0	0	0
54.913	7	2	5492	4	1	28	2196	0	0	0
54.917	8	1	5492	8	1	28	2196	0	0	0
54.919	7	2	5492	10	1	28	2196	0	0	0
54.919	8	1	5492	10	1	28	2196	0	0	0
54.92	8	1	5493	1	1	18	967	0	0	0
54.921	8	1	5493	2	1	18	967	0	0	0
54.922	7	2	5493	3	1	28	2196	0	0	0
54.922	8	1	5493	3	1	28	2196	0	0	0
54.923	7	2	5493	4	1	28	2196	0	0	0
54.927	8	1	5493	8	1	28	2196	0	0	0
54.929	7	2	5493	10	1	28	2196	0	0	0
54.929	8	1	5493	10	1	28	2196	0	0	0
54.93	8	1	5494	1	1	18	967	0	0	0
54.931	8	1	5494	2	1	18	967	0	0	0
54.932	7	2	5494	3	1	28	2196	0	0	0
54.932	8	1	5494	3	1	28	2196	0	0	0
54.933	7	2	5494	4	1	28	2196	0	0	0
54.937	8	1	5494	8	1	28	2196	0	0	0
54.939	7	2	5494	10	1	28	2196	0	0	0
54.939	8	1	5494	10	1	28	2196	0	0	0
54.94	8	1	5495	1	1	18	967	0	0	0
54.941	8	1	5495	2	1	18	967	0	0	0
54.942	7	2	5495	3	1	28	2196	0	0	0
54.942	8	1	5495	3	1	28	2196	0	0	0
54.943	7	2	5495	4	1	28	2196	0	0	0
54.947	8	1	5495	8	1	28	2196	0	0	0
54.949	7	2	5495	10	1	28	2196	0	0	0
54.949	8	1	5495	10	1	28	2196	0	0	0
54.95	8	1	5496	1	1	18	967	0	0	0
54.951	8	1	5496	2	1	18	967	0	0	0
54.952	7	2	5496	3	1	28	2196	0	0	0
54.952	8	1	5496	3	1	28	2196	0	0	0
54.953	7	2	5496	4	1	28	2196	0	0	0
54.957	8	1	5496	8	1	28	2196	0	0	0
54.959	7	2	5496	10	1	28	2196	0	0	0
54.959	8	1	5496	10	1	28	2196	0	0	0
54.96	8	1	5497	1	1	18	967	0	0	0
54.961	8	1	5497	2	1	18	967	0	0	0
54.962	7	2	5497	3	1	28	2196	0	0	0
54.962	8	1	5497	3	1	28	2196	0	0	0
54.963	7	2	5497	4	1	28	2196	0	0	0
54.967	8	1	5497	8	1	28	2196	0	0	0
54.969	7	2	5497	10	1	28	2196	0	0	0
54.969	8	1	5497	10	1	28	2196	0	0	0
54.97	8	1	5498	1	1	18	967	0	0	0
54.971	8	1	5498	2	1	18	967	0	0	0
54.972	7	2	5498	3	1	28	2196	0	0	0
54.972	8	1	5498	3	1	28	2196	0	0	0
54.973	7	2	5498	4	1	28	2196	0	0	0
54.977	8	1	5498	8	1	28	2196	0	0	0
54.979	7	2	5498	10	1	28	2196	0	0	0
54.979	8	1	5498	10	1	28	2196	0	0	0
54.98	8	1	5499	1	1	18	967	0	0	0
54.981	8	1	5499	2	1	18	967	0	0	0
54.982	7	2	5499	3	1	28	2196	0	0	0
54.982	8	1	5499	3	1	28	2196	0	0	0
54.983	7	2	5499	4	1	28	2196	0	0	0
54.987	8	1	5499	8	1	28	2196	0	0	0
54.989	7	2	5499	10	1	28	2196	0	0	0
54.989	8	1	5499	10	1	28	2196	0	0	0
54.99	8	1	5500	1	1	18	967	0	0	0
54.991	8	1	5500	2	1	18	967	0	0	0
54.992	7	2	5500	3	1	28	2196	0	0	0
54.992	8	1	5500	3	1	28	2196	0	0	0
54.993	7	2	5500	4	1	28	2196	0	0	0
54.997	8	1	5500	8	1	28	2196	0	0	0
54.999	7	2	5500	10	1	28	2196	0	0	0
54.999	8	1	5500	10	1	28	2196	0	0	0
55	8	1	5501	1	1	18	967	0	0	0
55.001	8	1	5501	2	1	18	967	0	0	0
55.002	7	2	5501	3	1	28	2196	0	0	0
55.002	8	1	5501	3	1	28	2196	0	0	0
55.003	7	2	5501	4	1	28	2196	0	0	0
55.007	8	1	5501	8	1	28	2196	0	0	0
55.009	7	2	5501	10	1	28	2196	0	0	0
55.009	8	1	5501	10	1	28	2196	0	0	0
55.01	8	1	5502	1	1	18	967	0	0	0
55.011	8	1	5502	2	1	18	967	0	0	0
55.012	7	2	5502	3	1	28	2196	0	0	0
55.012	8	1	5502	3	1	28	2196	0	0	0
55.013	7	2	5502	4	1	28	2196	0	0	0
55.017	8	1	5502	8	1	28	2196	0	0	0
55.019	7	2	5502	10	1	28	2196	0	0	0
55.019	8	1	5502	10	1	28	2196	0	0	0
55.02	8	1	5503	1	1	18	967	0	0	0
55.021	8	1	5503	2	1	18	967	0	0	0
55.022	7	2	5503	3	1	28	2196	0	0	0
55.022	8	1	5503	3	1	28	2196	0	0	0
55.023	7	2	5503	4	1	28	2196	0	0	0
55.027	8	1	5503	8	1	28	2196	0	0	0
55.029	7	2	5503	10	1	28	2196	0	0	0
55.029	8	1	5503	10	1	28	2196	0	0	0
55.03	8	1	5504	1	1	18	967	0	0	0
55.031	8	1	5504	2	1	18	967	0	0	0
55.032	7	2	5504	3	1	28	2196	0	0	0
55.032	8	1	5504	3	1	28	2196	0	0	0
55.033	7	2	5504	4	1	28	2196	0	0	0
55.037	8	1	5504	8	1	28	2196	0	0	0
55.039	7	2	5504	10	1	28	2196	0	0	0
55.039	8	1	5504	10	1	28	2196	0	0	0
55.04	8	1	5505	1	1	18	967	0	0	0
55.041	8	1	5505	2	1	18	967	0	0	0
55.042	7	2	5505	3	1	28	2196	0	0	0
55.042	8	1	5505	3	1	28	2196	0	0	0
55.043	7	2	5505	4	1	28	2196	0	0	0
55.047	8	1	5505	8	1	28	2196	0	0	0
55.049	7	2	5505	10	1	28	2196	0	0	0
55.049	8	1	5505	10	1	28	2196	0	0	0
55.05	8	1	5506	1	1	18	967	0	0	0
55.051	8	1	5506	2	1	18	967	0	0	0
55.052	7	2	5506	3	1	28	2196	0	0	0
55.052	8	1	5506	3	1	28	2196	0	0	0
55.053	7	2	5506	4	1	28	2196	0	0	0
55.057	8	1	5506	8	1	28	2196	0	0	0
55.059	7	2	5506	10	1	28	2196	0	0	0
55.059	8	1	5506	10	1	28	2196	0	0	0
55.06	8	1	5507	1	1	18	967	0	0	0
55.061	8	1	5507	2	1	18	967	0	0	0
55.062	7	2	5507	3	1	28	2196	0	0	0
55.062	8	1	5507	3	1	28	2196	0	0	0
55.063	7	2	5507	4	1	28	2196	0	0	0
55.067	8	1	5507	8	1	28	2196	0	0	0
55.069	7	2	5507	10	1	28	2196	0	0	0
55.069	8	1	5507	10	1	28	2196	0	0	0
55.07	8	1	5508	1	1	18	967	0	0	0
55.071	8	1	5508	2	1	18	967	0	0	0
55.072	7	2	5508	3	1	28	2196	0	0	0
55.072	8	1	5508	3	1	28	2196	0	0	0
55.073	7	2	5508	4	1	28	2196	0	0	0
55.077	8	1	5508	8	1	28	2196	0	0	0
55.079	7	2	5508	10	1	28	2196	0	0	0
55.079	8	1	5508	10	1	28	2196	0	0	0
55.08	8	1	5509	1	1	18	967	0	0	0
55.081	8	1	5509	2	1	18	967	0	0	0
55.082	7	2	5509	3	1	28	2196	0	0	0
55.082	8	1	5509	3	1	28	2196	0	0	0
55.083	7	2	5509	4	1	28	2196	0	0	0
55.087	8	1	5509	8	1	28	2196	0	0	0
55.089	7	2	5509	10	1	28	2196	0	0	0
55.089	8	1	5509	10	1	28	2196	0	0	0
55.09	8	1	5510	1	1	18	967	0	0	0
55.091	8	1	5510	2	1	18	967	0	0	0
55.092	7	2	5510	3	1	28	2196	0	0	0
55.092	8	1	5510	3	1	28	2196	0	0	0
55.093	7	2	5510	4	1	28	2196	0	0	0
55.097	8	1	5510	8	1	28	2196	0	0	0
55.099	7	2	5510	10	1	28	2196	0	0	0
55.099	8	1	5510	10	1	28	2196	0	0	0
55.1	8	1	5511	1	1	18	967	0	0	0
55.101	8	1	5511	2	1	18	967	0	0	0
55.102	7	2	5511	3	1	28	2196	0	0	0
55.102	8	1	5511	3	1	28	2196	0	0	0
55.103	7	2	5511	4	1	28	2196	0	0	0
55.107	8	1	5511	8	1	28	2196	0	0	0
55.109	7	2	5511	10	1	28	2196	0	0	0
55.109	8	1	5511	10	1	28	2196	0	0	0
55.11	8	1	5512	1	1	18	967	0	0	0
55.111	8	1	5512	2	1	18	967	0	0	0
55.112	7	2	5512	3	1	28	2196	0	0	0
55.112	8	1	5512	3	1	28	2196	0	0	0
55.113	7	2	5512	4	1	28	2196	0	0	0
55.117	8	1	5512	8	1	28	2196	0	0	0
55.119	7	2	5512	10	1	28	2196	0	0	0
55.119	8	1	5512	10	1	28	2196	0	0	0
55.12	8	1	5513	1	1	18	967	0	0	0
55.121	8	1	5513	2	1	18	967	0	0	0
55.122	7	2	5513	3	1	28	2196	0	0	0
55.122	8	1	5513	3	1	28	2196	0	0	0
55.123	7	2	5513	4	1	28	2196	0	0	0
55.127	8	1	5513	8	1	28	2196	0	0	0
55.129	7	2	5513	10	1	28	2196	0	0	0
55.129	8	1	5513	10	1	28	2196	0	0	0
55.13	8	1	5514	1	1	18	967	0	0	0
55.131	8	1	5514	2	1	18	967	0	0	0
55.132	7	2	5514	3	1	28	2196	0	0	0
55.132	8	1	5514	3	1	28	2196	0	0	0
55.133	7	2	5514	4	1	28	2196	0	0	0
55.137	8	1	5514	8	1	28	2196	0	0	0
55.139	7	2	5514	10	1	28	2196	0	0	0
55.139	8	1	5514	10	1	28	2196	0	0	0
55.14	8	1	5515	1	1	18	967	0	0	0
55.141	8	1	5515	2	1	18	967	0	0	0
55.142	7	2	5515	3	1	28	2196	0	0	0
55.142	8	1	5515	3	1	28	2196	0	0	0
55.143	7	2	5515	4	1	28	2196	0	0	0
55.147	8	1	5515	8	1	28	2196	0	0	0
55.149	7	2	5515	10	1	28	2196	0	0	0
55.149	8	1	5515	10	1	28	2196	0	0	0
55.15	8	1	5516	1	1	18	967	0	0	0
55.151	8	1	5516	2	1	18	967	0	0	0
55.152	7	2	5516	3	1	28	2196	0	0	0
55.152	8	1	5516	3	1	28	2196	0	0	0
55.153	7	2	5516	4	1	28	2196	0	0	0
55.157	8	1	5516	8	1	28	2196	0	0	0
55.159	7	2	5516	10	1	28	2196	0	0	0
55.159	8	1	5516	10	1	28	2196	0	0	0
55.16	8	1	5517	1	1	18	967	0	0	0
55.161	8	1	5517	2	1	18	967	0	0	0
55.162	7	2	5517	3	1	28	2196	0	0	0
55.162	8	1	5517	3	1	28	2196	0	0	0
55.163	7	2	5517	4	1	28	2196	0	0	0
55.167	8	1	5517	8	1	28	2196	0	0	0
55.169	7	2	5517	10	1	28	2196	0	0	0
55.169	8	1	5517	10	1	28	2196	0	0	0
55.17	8	1	5518	1	1	18	967	0	0	0
55.171	8	1	5518	2	1	18	967	0	0	0
55.172	7	2	5518	3	1	28	2196	0	0	0
55.172	8	1	5518	3	1	28	2196	0	0	0
55.173	7	2	5518	4	1	28	2196	0	0	0
55.177	8	1	5518	8	1	28	2196	0	0	0
55.179	7	2	5518	10	1	28	2196	0	0	0
55.179	8	1	5518	10	1	28	2196	0	0	0
55.18	8	1	5519	1	1	18	967	0	0	0
55.181	8	1	5519	2	1	18	967	0	0	0
55.182	7	2	5519	3	1	28	2196	0	0	0
55.182	8	1	5519	3	1	28	2196	0	0	0
55.183	7	2	5519	4	1	28	2196	0	0	0
55.187	8	1	5519	8	1	28	2196	0	0	0
55.189	7	2	5519	10	1	28	2196	0	0	0
55.189	8	1	5519	10	1	28	2196	0	0	0
55.19	8	1	5520	1	1	18	967	0	0	0
55.191	8	1	5520	2	1	18	967	0	0	0
55.192	7	2	5520	3	1	28	2196	0	0	0
55.192	8	1	5520	3	1	28	2196	0	0	0
55.193	7	2	5520	4	1	28	2196	0	0	0
55.197	8	1	5520	8	1	28	2196	0	0	0
55.199	7	2	5520	10	1	28	2196	0	0	0
55.199	8	1	5520	10	1	28	2196	0	0	0
55.2	8	1	5521	1	1	18	967	0	0	0
55.201	8	1	5521	2	1	18	967	0	0	0
55.202	7	2	5521	3	1	28	2196	0	0	0
55.202	8	1	5521	3	1	28	2196	0	0	0
55.203	7	2	5521	4	1	28	2196	0	0	0
55.207	8	1	5521	8	1	28	2196	0	0	0
55.209	7	2	5521	10	1	28	2196	0	0	0
55.209	8	1	5521	10	1	28	2196	0	0	0
55.21	8	1	5522	1	1	18	967	0	0	0
55.211	8	1	5522	2	1	18	967	0	0	0
55.212	7	2	5522	3	1	28	2196	0	0	0
55.212	8	1	5522	3	1	28	2196	0	0	0
55.213	7	2	5522	4	1	28	2196	0	0	0
55.217	8	1	5522	8	1	28	2196	0	0	0
55.219	7	2	5522	10	1	28	2196	0	0	0
55.219	8	1	5522	10	1	28	2196	0	0	0
55.22	8	1	5523	1	1	18	967	0	0	0
55.221	8	1	5523	2	1	18	967	0	0	0
55.222	7	2	5523	3	1	28	2196	0	0	0
55.222	8	1	5523	3	1	28	2196	0	0	0
55.223	7	2	5523	4	1	28	2196	0	0	0
55.227	8	1	5523	8	1	28	2196	0	0	0
